"site","year","TRT","class","count","clickr","site_year","percent","tier1","tier2","tier3"
"103","1510","RAN","Red_calc_mac",2,"CA","103_1510",0.645161290322581,"calcifying","calcifying.algae","other.calcifying.algae"
"105","1510","BYSP","Red_calc_mac",1,"CA","105_1510",0.341296928327645,"calcifying","calcifying.algae","other.calcifying.algae"
"111","1510","REM","Red_calc_mac",5,"CA","111_1510",1.61290322580645,"calcifying","calcifying.algae","other.calcifying.algae"
"113","1510","XSP","Red_calc_mac",1,"CA","113_1510",0.333333333333333,"calcifying","calcifying.algae","other.calcifying.algae"
"117","1510","RAN","Red_calc_mac",4,"CA","117_1510",1.35135135135135,"calcifying","calcifying.algae","other.calcifying.algae"
"119","1510","CON","Red_calc_mac",25,"CA","119_1510",7.88643533123028,"calcifying","calcifying.algae","other.calcifying.algae"
"121","1510","CON","Red_calc_mac",4,"CA","121_1510",1.27388535031847,"calcifying","calcifying.algae","other.calcifying.algae"
"123","1510","XSP","Red_calc_mac",1,"CA","123_1510",0.334448160535117,"calcifying","calcifying.algae","other.calcifying.algae"
"125","1510","CON","Red_calc_mac",1,"CA","125_1510",0.321543408360129,"calcifying","calcifying.algae","other.calcifying.algae"
"129","1510","REM","Red_calc_mac",1,"CA","129_1510",0.337837837837838,"calcifying","calcifying.algae","other.calcifying.algae"
"101","1606","REM","Red_calc_mac",5,"CA","101_1606",1.70068027210884,"calcifying","calcifying.algae","other.calcifying.algae"
"103","1606","RAN","Red_calc_mac",7,"CA","103_1606",2.23642172523962,"calcifying","calcifying.algae","other.calcifying.algae"
"105","1606","BYSP","Red_calc_mac",2,"CA","105_1606",0.671140939597315,"calcifying","calcifying.algae","other.calcifying.algae"
"107","1606","XSP","Red_calc_mac",7,"CA","107_1606",2.31788079470199,"calcifying","calcifying.algae","other.calcifying.algae"
"111","1606","REM","Red_calc_mac",1,"CA","111_1606",0.32051282051282,"calcifying","calcifying.algae","other.calcifying.algae"
"117","1606","RAN","Red_calc_mac",7,"CA","117_1606",2.41379310344828,"calcifying","calcifying.algae","other.calcifying.algae"
"119","1606","CON","Red_calc_mac",25,"CA","119_1606",7.96178343949045,"calcifying","calcifying.algae","other.calcifying.algae"
"121","1606","CON","Red_calc_mac",15,"CA","121_1606",5.45454545454545,"calcifying","calcifying.algae","other.calcifying.algae"
"123","1606","XSP","Red_calc_mac",14,"CA","123_1606",4.82758620689655,"calcifying","calcifying.algae","other.calcifying.algae"
"125","1606","CON","Red_calc_mac",15,"CA","125_1606",4.82315112540193,"calcifying","calcifying.algae","other.calcifying.algae"
"101","1609","REM","Red_calc_mac",3,"CA","101_1609",1,"calcifying","calcifying.algae","other.calcifying.algae"
"103","1609","RAN","Red_calc_mac",7,"CA","103_1609",2.23642172523962,"calcifying","calcifying.algae","other.calcifying.algae"
"105","1609","BYSP","Red_calc_mac",1,"CA","105_1609",0.338983050847458,"calcifying","calcifying.algae","other.calcifying.algae"
"107","1609","XSP","Red_calc_mac",3,"CA","107_1609",1.01010101010101,"calcifying","calcifying.algae","other.calcifying.algae"
"111","1609","REM","Red_calc_mac",1,"CA","111_1609",0.32051282051282,"calcifying","calcifying.algae","other.calcifying.algae"
"113","1609","XSP","Red_calc_mac",3,"CA","113_1609",1.01010101010101,"calcifying","calcifying.algae","other.calcifying.algae"
"117","1609","RAN","Red_calc_mac",4,"CA","117_1609",1.35135135135135,"calcifying","calcifying.algae","other.calcifying.algae"
"119","1609","CON","Red_calc_mac",22,"CA","119_1609",7.05128205128205,"calcifying","calcifying.algae","other.calcifying.algae"
"121","1609","CON","Red_calc_mac",7,"CA","121_1609",2.23642172523962,"calcifying","calcifying.algae","other.calcifying.algae"
"123","1609","XSP","Red_calc_mac",12,"CA","123_1609",4.02684563758389,"calcifying","calcifying.algae","other.calcifying.algae"
"125","1609","CON","Red_calc_mac",12,"CA","125_1609",3.8961038961039,"calcifying","calcifying.algae","other.calcifying.algae"
"129","1609","REM","Red_calc_mac",1,"CA","129_1609",0.338983050847458,"calcifying","calcifying.algae","other.calcifying.algae"
"119","1709","CON","Red_calc_mac",1,"CA","119_1709",0.318471337579618,"calcifying","calcifying.algae","other.calcifying.algae"
"123","1709","XSP","Red_calc_mac",1,"CA","123_1709",0.334448160535117,"calcifying","calcifying.algae","other.calcifying.algae"
"125","1709","CON","Red_calc_mac",1,"CA","125_1709",0.323624595469256,"calcifying","calcifying.algae","other.calcifying.algae"
"107","1409","XSP","Dictyota",1,"CA","107_1409",0.37593984962406,"calcifying","calcifying.algae","other.calcifying.algae"
"113","1509","XSP","Dictyota",1,"CA","113_1509",0.323624595469256,"calcifying","calcifying.algae","other.calcifying.algae"
"121","1509","CON","Dictyota",1,"CA","121_1509",0.318471337579618,"calcifying","calcifying.algae","other.calcifying.algae"
"129","1509","REM","Dictyota",4,"CA","129_1509",1.3745704467354,"calcifying","calcifying.algae","other.calcifying.algae"
"121","1510","CON","Dictyota",1,"CA","121_1510",0.318471337579618,"calcifying","calcifying.algae","other.calcifying.algae"
"129","1510","REM","Dictyota",1,"CA","129_1510",0.337837837837838,"calcifying","calcifying.algae","other.calcifying.algae"
"105","1408","BYSP","Galaxaura",3,"CA","105_1408",1.15384615384615,"calcifying","calcifying.algae","other.calcifying.algae"
"103","1509","RAN","Galaxaura",3,"CA","103_1509",0.967741935483871,"calcifying","calcifying.algae","other.calcifying.algae"
"105","1509","BYSP","Galaxaura",4,"CA","105_1509",1.34680134680135,"calcifying","calcifying.algae","other.calcifying.algae"
"107","1509","XSP","Galaxaura",2,"CA","107_1509",0.666666666666667,"calcifying","calcifying.algae","other.calcifying.algae"
"129","1509","REM","Galaxaura",3,"CA","129_1509",1.03092783505155,"calcifying","calcifying.algae","other.calcifying.algae"
"105","1510","BYSP","Galaxaura",1,"CA","105_1510",0.341296928327645,"calcifying","calcifying.algae","other.calcifying.algae"
"107","1510","XSP","Galaxaura",2,"CA","107_1510",0.673400673400673,"calcifying","calcifying.algae","other.calcifying.algae"
"129","1510","REM","Galaxaura",1,"CA","129_1510",0.337837837837838,"calcifying","calcifying.algae","other.calcifying.algae"
"107","1606","XSP","Galaxaura",1,"CA","107_1606",0.33112582781457,"calcifying","calcifying.algae","other.calcifying.algae"
"117","1606","RAN","Galaxaura",1,"CA","117_1606",0.344827586206897,"calcifying","calcifying.algae","other.calcifying.algae"
"127","1606","BYSP","Galaxaura",1,"CA","127_1606",0.332225913621262,"calcifying","calcifying.algae","other.calcifying.algae"
"101","1609","REM","Galaxaura",1,"CA","101_1609",0.333333333333333,"calcifying","calcifying.algae","other.calcifying.algae"
"103","1609","RAN","Galaxaura",1,"CA","103_1609",0.319488817891374,"calcifying","calcifying.algae","other.calcifying.algae"
"105","1609","BYSP","Galaxaura",2,"CA","105_1609",0.677966101694915,"calcifying","calcifying.algae","other.calcifying.algae"
"107","1609","XSP","Galaxaura",2,"CA","107_1609",0.673400673400673,"calcifying","calcifying.algae","other.calcifying.algae"
"113","1609","XSP","Galaxaura",1,"CA","113_1609",0.336700336700337,"calcifying","calcifying.algae","other.calcifying.algae"
"117","1609","RAN","Galaxaura",1,"CA","117_1609",0.337837837837838,"calcifying","calcifying.algae","other.calcifying.algae"
"129","1609","REM","Galaxaura",1,"CA","129_1609",0.338983050847458,"calcifying","calcifying.algae","other.calcifying.algae"
"103","1709","RAN","Galaxaura",6,"CA","103_1709",1.98675496688742,"calcifying","calcifying.algae","other.calcifying.algae"
"105","1709","BYSP","Galaxaura",10,"CA","105_1709",3.4965034965035,"calcifying","calcifying.algae","other.calcifying.algae"
"107","1709","XSP","Galaxaura",1,"CA","107_1709",0.309597523219814,"calcifying","calcifying.algae","other.calcifying.algae"
"113","1709","XSP","Galaxaura",1,"CA","113_1709",0.327868852459016,"calcifying","calcifying.algae","other.calcifying.algae"
"117","1709","RAN","Galaxaura",4,"CA","117_1709",1.35135135135135,"calcifying","calcifying.algae","other.calcifying.algae"
"123","1709","XSP","Galaxaura",1,"CA","123_1709",0.334448160535117,"calcifying","calcifying.algae","other.calcifying.algae"
"125","1709","CON","Galaxaura",4,"CA","125_1709",1.29449838187702,"calcifying","calcifying.algae","other.calcifying.algae"
"127","1709","BYSP","Galaxaura",2,"CA","127_1709",0.666666666666667,"calcifying","calcifying.algae","other.calcifying.algae"
"101","1408","REM","Halimeda",1,"CA","101_1408",0.373134328358209,"calcifying","calcifying.algae","other.calcifying.algae"
"101","1409","REM","Halimeda",1,"CA","101_1409",0.392156862745098,"calcifying","calcifying.algae","other.calcifying.algae"
"111","1709","REM","Halimeda",1,"CA","111_1709",0.344827586206897,"calcifying","calcifying.algae","other.calcifying.algae"
"121","1709","CON","Halimeda",1,"CA","121_1709",0.32258064516129,"calcifying","calcifying.algae","other.calcifying.algae"
"101","1408","REM","Limestone",3,"CA","101_1408",1.11940298507463,"nonbiological","nonbiological","nonbiological"
"105","1408","BYSP","Limestone",7,"CA","105_1408",2.69230769230769,"nonbiological","nonbiological","nonbiological"
"109","1408","RAN","Limestone",4,"CA","109_1408",1.44404332129964,"nonbiological","nonbiological","nonbiological"
"111","1408","REM","Limestone",9,"CA","111_1408",3.52941176470588,"nonbiological","nonbiological","nonbiological"
"113","1408","XSP","Limestone",2,"CA","113_1408",0.819672131147541,"nonbiological","nonbiological","nonbiological"
"115","1408","BYSP","Limestone",4,"CA","115_1408",1.42348754448399,"nonbiological","nonbiological","nonbiological"
"117","1408","RAN","Limestone",6,"CA","117_1408",2.17391304347826,"nonbiological","nonbiological","nonbiological"
"123","1408","XSP","Limestone",7,"CA","123_1408",2.69230769230769,"nonbiological","nonbiological","nonbiological"
"127","1408","BYSP","Limestone",3,"CA","127_1408",1.23456790123457,"nonbiological","nonbiological","nonbiological"
"129","1408","REM","Limestone",1,"CA","129_1408",0.383141762452107,"nonbiological","nonbiological","nonbiological"
"101","1409","REM","Limestone",238,"CA","101_1409",93.3333333333333,"nonbiological","nonbiological","nonbiological"
"103","1409","RAN","Limestone",221,"CA","103_1409",96.0869565217391,"nonbiological","nonbiological","nonbiological"
"105","1409","BYSP","Limestone",233,"CA","105_1409",97.0833333333333,"nonbiological","nonbiological","nonbiological"
"107","1409","XSP","Limestone",223,"CA","107_1409",83.8345864661654,"nonbiological","nonbiological","nonbiological"
"109","1409","RAN","Limestone",240,"CA","109_1409",97.5609756097561,"nonbiological","nonbiological","nonbiological"
"111","1409","REM","Limestone",235,"CA","111_1409",98.326359832636,"nonbiological","nonbiological","nonbiological"
"113","1409","XSP","Limestone",258,"CA","113_1409",98.8505747126437,"nonbiological","nonbiological","nonbiological"
"115","1409","BYSP","Limestone",254,"CA","115_1409",97.3180076628352,"nonbiological","nonbiological","nonbiological"
"117","1409","RAN","Limestone",250,"CA","117_1409",96.8992248062015,"nonbiological","nonbiological","nonbiological"
"119","1409","CON","Limestone",18,"CA","119_1409",7.14285714285714,"nonbiological","nonbiological","nonbiological"
"121","1409","CON","Limestone",18,"CA","121_1409",6.49819494584837,"nonbiological","nonbiological","nonbiological"
"123","1409","XSP","Limestone",252,"CA","123_1409",97.2972972972973,"nonbiological","nonbiological","nonbiological"
"125","1409","CON","Limestone",3,"CA","125_1409",1.14503816793893,"nonbiological","nonbiological","nonbiological"
"127","1409","BYSP","Limestone",246,"CA","127_1409",99.1935483870968,"nonbiological","nonbiological","nonbiological"
"129","1409","REM","Limestone",255,"CA","129_1409",97.3282442748092,"nonbiological","nonbiological","nonbiological"
"101","1509","REM","Limestone",17,"CA","101_1509",5.37974683544304,"nonbiological","nonbiological","nonbiological"
"105","1509","BYSP","Limestone",3,"CA","105_1509",1.01010101010101,"nonbiological","nonbiological","nonbiological"
"121","1509","CON","Limestone",1,"CA","121_1509",0.318471337579618,"nonbiological","nonbiological","nonbiological"
"101","1510","REM","Limestone",4,"CA","101_1510",1.34680134680135,"nonbiological","nonbiological","nonbiological"
"103","1510","RAN","Limestone",1,"CA","103_1510",0.32258064516129,"nonbiological","nonbiological","nonbiological"
"105","1510","BYSP","Limestone",1,"CA","105_1510",0.341296928327645,"nonbiological","nonbiological","nonbiological"
"109","1510","RAN","Limestone",1,"CA","109_1510",0.327868852459016,"nonbiological","nonbiological","nonbiological"
"121","1510","CON","Limestone",1,"CA","121_1510",0.318471337579618,"nonbiological","nonbiological","nonbiological"
"129","1510","REM","Limestone",2,"CA","129_1510",0.675675675675676,"nonbiological","nonbiological","nonbiological"
"105","1606","BYSP","Limestone",2,"CA","105_1606",0.671140939597315,"nonbiological","nonbiological","nonbiological"
"107","1606","XSP","Limestone",1,"CA","107_1606",0.33112582781457,"nonbiological","nonbiological","nonbiological"
"105","1609","BYSP","Limestone",1,"CA","105_1609",0.338983050847458,"nonbiological","nonbiological","nonbiological"
"115","1609","BYSP","Limestone",1,"CA","115_1609",0.350877192982456,"nonbiological","nonbiological","nonbiological"
"125","1609","CON","Limestone",1,"CA","125_1609",0.324675324675325,"nonbiological","nonbiological","nonbiological"
"101","1709","REM","Limestone",7,"CA","101_1709",2.38907849829352,"nonbiological","nonbiological","nonbiological"
"105","1709","BYSP","Limestone",1,"CA","105_1709",0.34965034965035,"nonbiological","nonbiological","nonbiological"
"107","1709","XSP","Limestone",1,"CA","107_1709",0.309597523219814,"nonbiological","nonbiological","nonbiological"
"129","1709","REM","Limestone",1,"CA","129_1709",0.341296928327645,"nonbiological","nonbiological","nonbiological"
"107","1409","XSP","Lobophora",1,"CA","107_1409",0.37593984962406,"noncalcifying","other.noncalcifying","other.noncalcifying"
"101","1509","REM","Lobophora",4,"CA","101_1509",1.26582278481013,"noncalcifying","other.noncalcifying","other.noncalcifying"
"105","1509","BYSP","Lobophora",1,"CA","105_1509",0.336700336700337,"noncalcifying","other.noncalcifying","other.noncalcifying"
"111","1509","REM","Lobophora",4,"CA","111_1509",1.29032258064516,"noncalcifying","other.noncalcifying","other.noncalcifying"
"117","1509","RAN","Lobophora",3,"CA","117_1509",1.04166666666667,"noncalcifying","other.noncalcifying","other.noncalcifying"
"121","1509","CON","Lobophora",1,"CA","121_1509",0.318471337579618,"noncalcifying","other.noncalcifying","other.noncalcifying"
"129","1509","REM","Lobophora",1,"CA","129_1509",0.343642611683849,"noncalcifying","other.noncalcifying","other.noncalcifying"
"101","1510","REM","Lobophora",1,"CA","101_1510",0.336700336700337,"noncalcifying","other.noncalcifying","other.noncalcifying"
"103","1510","RAN","Lobophora",1,"CA","103_1510",0.32258064516129,"noncalcifying","other.noncalcifying","other.noncalcifying"
"111","1510","REM","Lobophora",1,"CA","111_1510",0.32258064516129,"noncalcifying","other.noncalcifying","other.noncalcifying"
"117","1510","RAN","Lobophora",1,"CA","117_1510",0.337837837837838,"noncalcifying","other.noncalcifying","other.noncalcifying"
"121","1510","CON","Lobophora",1,"CA","121_1510",0.318471337579618,"noncalcifying","other.noncalcifying","other.noncalcifying"
"129","1510","REM","Lobophora",1,"CA","129_1510",0.337837837837838,"noncalcifying","other.noncalcifying","other.noncalcifying"
"101","1606","REM","Lobophora",3,"CA","101_1606",1.02040816326531,"noncalcifying","other.noncalcifying","other.noncalcifying"
"107","1606","XSP","Lobophora",3,"CA","107_1606",0.993377483443709,"noncalcifying","other.noncalcifying","other.noncalcifying"
"117","1606","RAN","Lobophora",1,"CA","117_1606",0.344827586206897,"noncalcifying","other.noncalcifying","other.noncalcifying"
"123","1606","XSP","Lobophora",2,"CA","123_1606",0.689655172413793,"noncalcifying","other.noncalcifying","other.noncalcifying"
"101","1609","REM","Lobophora",1,"CA","101_1609",0.333333333333333,"noncalcifying","other.noncalcifying","other.noncalcifying"
"103","1609","RAN","Lobophora",1,"CA","103_1609",0.319488817891374,"noncalcifying","other.noncalcifying","other.noncalcifying"
"101","1709","REM","Lobophora",7,"CA","101_1709",2.38907849829352,"noncalcifying","other.noncalcifying","other.noncalcifying"
"103","1709","RAN","Lobophora",3,"CA","103_1709",0.993377483443709,"noncalcifying","other.noncalcifying","other.noncalcifying"
"105","1709","BYSP","Lobophora",2,"CA","105_1709",0.699300699300699,"noncalcifying","other.noncalcifying","other.noncalcifying"
"107","1709","XSP","Lobophora",1,"CA","107_1709",0.309597523219814,"noncalcifying","other.noncalcifying","other.noncalcifying"
"113","1709","XSP","Lobophora",2,"CA","113_1709",0.655737704918033,"noncalcifying","other.noncalcifying","other.noncalcifying"
"115","1709","BYSP","Lobophora",1,"CA","115_1709",0.353356890459364,"noncalcifying","other.noncalcifying","other.noncalcifying"
"119","1709","CON","Lobophora",1,"CA","119_1709",0.318471337579618,"noncalcifying","other.noncalcifying","other.noncalcifying"
"121","1709","CON","Lobophora",2,"CA","121_1709",0.645161290322581,"noncalcifying","other.noncalcifying","other.noncalcifying"
"123","1709","XSP","Lobophora",2,"CA","123_1709",0.668896321070234,"noncalcifying","other.noncalcifying","other.noncalcifying"
"125","1709","CON","Lobophora",3,"CA","125_1709",0.970873786407767,"noncalcifying","other.noncalcifying","other.noncalcifying"
"129","1709","REM","Lobophora",1,"CA","129_1709",0.341296928327645,"noncalcifying","other.noncalcifying","other.noncalcifying"
"101","2020","REM","Turf",46,"SC","101_2020",11.031175059952,"noncalcifying","other.noncalcifying","other.noncalcifying"
"101","2020","REM","Turf",14,"SC","101_2020",3.35731414868106,"noncalcifying","other.noncalcifying","other.noncalcifying"
"101","2020","REM","Lobophora",26,"SC","101_2020",6.23501199040767,"noncalcifying","other.noncalcifying","other.noncalcifying"
"101","2020","REM","Peyssonnelia",66,"SC","101_2020",15.8273381294964,"calcifying","calcifying.algae","other.calcifying.algae"
"101","2020","REM","CCA",139,"SC","101_2020",33.3333333333333,"calcifying","calcifying.algae","CCA"
"101","2020","REM","CCA",77,"SC","101_2020",18.4652278177458,"calcifying","calcifying.algae","CCA"
"101","2020","REM","CCA",6,"SC","101_2020",1.43884892086331,"calcifying","calcifying.algae","CCA"
"101","2020","REM","Dictyosphaeria",1,"SC","101_2020",0.239808153477218,"noncalcifying","other.noncalcifying","other.noncalcifying"
"101","2020","REM","Galaxaura",2,"SC","101_2020",0.479616306954436,"calcifying","calcifying.algae","other.calcifying.algae"
"101","2020","REM","Monti_branch",2,"SC","101_2020",0.479616306954436,"calcifying","hard.coral","other.coral"
"101","2020","REM","Montipora spp.",3,"SC","101_2020",0.719424460431655,"calcifying","hard.coral","other.coral"
"101","2020","REM","P. damicornis",26,"SC","101_2020",6.23501199040767,"calcifying","hard.coral","P.damicornis"
"101","2020","REM","Pocillopora spp.",4,"SC","101_2020",0.959232613908873,"calcifying","hard.coral","other.coral"
"101","2020","REM","Psammocora sp.",1,"SC","101_2020",0.239808153477218,"calcifying","hard.coral","other.coral"
"101","2020","REM","Corallimorph",4,"SC","101_2020",0.959232613908873,"noncalcifying","Corallimorph","Corallimorph"
"105","2020","BYSP","Turf",61,"SC","105_2020",18.8854489164087,"noncalcifying","other.noncalcifying","other.noncalcifying"
"105","2020","BYSP","Turf",26,"SC","105_2020",8.04953560371517,"noncalcifying","other.noncalcifying","other.noncalcifying"
"105","2020","BYSP","Peyssonnelia",22,"SC","105_2020",6.81114551083591,"calcifying","calcifying.algae","other.calcifying.algae"
"105","2020","BYSP","CCA",61,"SC","105_2020",18.8854489164087,"calcifying","calcifying.algae","CCA"
"105","2020","BYSP","CCA",37,"SC","105_2020",11.4551083591331,"calcifying","calcifying.algae","CCA"
"105","2020","BYSP","CCA",4,"SC","105_2020",1.23839009287926,"calcifying","calcifying.algae","CCA"
"105","2020","BYSP","Galaxaura",6,"SC","105_2020",1.85758513931889,"calcifying","calcifying.algae","other.calcifying.algae"
"105","2020","BYSP","Red_calc_mac",2,"SC","105_2020",0.619195046439629,"calcifying","calcifying.algae","other.calcifying.algae"
"105","2020","BYSP","A. acuminata",69,"SC","105_2020",21.3622291021672,"calcifying","hard.coral","A.acuminata"
"105","2020","BYSP","M. capitata",7,"SC","105_2020",2.1671826625387,"calcifying","hard.coral","M.capitata"
"105","2020","BYSP","Monti_branch",1,"SC","105_2020",0.309597523219814,"calcifying","hard.coral","other.coral"
"105","2020","BYSP","Montipora spp.",3,"SC","105_2020",0.928792569659443,"calcifying","hard.coral","other.coral"
"105","2020","BYSP","Montipora spp.",2,"SC","105_2020",0.619195046439629,"calcifying","hard.coral","other.coral"
"105","2020","BYSP","Unk_Pavona_foliose",1,"SC","105_2020",0.309597523219814,"calcifying","hard.coral","other.coral"
"105","2020","BYSP","P. damicornis",14,"SC","105_2020",4.3343653250774,"calcifying","hard.coral","P.damicornis"
"105","2020","BYSP","Pocillopora spp.",1,"SC","105_2020",0.309597523219814,"calcifying","hard.coral","other.coral"
"105","2020","BYSP","Psammocora sp.",1,"SC","105_2020",0.309597523219814,"calcifying","hard.coral","other.coral"
"105","2020","BYSP","Sand",1,"SC","105_2020",0.309597523219814,"nonbiological","nonbiological","nonbiological"
"105","2020","BYSP","Corallimorph",4,"SC","105_2020",1.23839009287926,"noncalcifying","Corallimorph","Corallimorph"
"109","2020","RAN","Turf",43,"SC","109_2020",13.2716049382716,"noncalcifying","other.noncalcifying","other.noncalcifying"
"109","2020","RAN","Turf",14,"SC","109_2020",4.32098765432099,"noncalcifying","other.noncalcifying","other.noncalcifying"
"109","2020","RAN","Lobophora",6,"SC","109_2020",1.85185185185185,"noncalcifying","other.noncalcifying","other.noncalcifying"
"109","2020","RAN","Peyssonnelia",40,"SC","109_2020",12.3456790123457,"calcifying","calcifying.algae","other.calcifying.algae"
"109","2020","RAN","CCA",71,"SC","109_2020",21.9135802469136,"calcifying","calcifying.algae","CCA"
"109","2020","RAN","CCA",39,"SC","109_2020",12.037037037037,"calcifying","calcifying.algae","CCA"
"109","2020","RAN","Halimeda",1,"SC","109_2020",0.308641975308642,"calcifying","calcifying.algae","other.calcifying.algae"
"109","2020","RAN","A. acuminata",95,"SC","109_2020",29.320987654321,"calcifying","hard.coral","A.acuminata"
"109","2020","RAN","Montipora spp.",3,"SC","109_2020",0.925925925925926,"calcifying","hard.coral","other.coral"
"109","2020","RAN","P. damicornis",9,"SC","109_2020",2.77777777777778,"calcifying","hard.coral","P.damicornis"
"109","2020","RAN","Sand",1,"SC","109_2020",0.308641975308642,"nonbiological","nonbiological","nonbiological"
"109","2020","RAN","Corallimorph",2,"SC","109_2020",0.617283950617284,"noncalcifying","Corallimorph","Corallimorph"
"113","2020","XSP","Turf",50,"SC","113_2020",18.796992481203,"noncalcifying","other.noncalcifying","other.noncalcifying"
"113","2020","XSP","Turf",7,"SC","113_2020",2.63157894736842,"noncalcifying","other.noncalcifying","other.noncalcifying"
"113","2020","XSP","Lobophora",10,"SC","113_2020",3.7593984962406,"noncalcifying","other.noncalcifying","other.noncalcifying"
"113","2020","XSP","Peyssonnelia",27,"SC","113_2020",10.1503759398496,"calcifying","calcifying.algae","other.calcifying.algae"
"113","2020","XSP","CCA",89,"SC","113_2020",33.4586466165414,"calcifying","calcifying.algae","CCA"
"113","2020","XSP","CCA",12,"SC","113_2020",4.51127819548872,"calcifying","calcifying.algae","CCA"
"113","2020","XSP","Galaxaura",4,"SC","113_2020",1.50375939849624,"calcifying","calcifying.algae","other.calcifying.algae"
"113","2020","XSP","A. acuminata",51,"SC","113_2020",19.1729323308271,"calcifying","hard.coral","A.acuminata"
"113","2020","XSP","Montipora spp.",5,"SC","113_2020",1.8796992481203,"calcifying","hard.coral","other.coral"
"113","2020","XSP","P. damicornis",10,"SC","113_2020",3.7593984962406,"calcifying","hard.coral","P.damicornis"
"113","2020","XSP","Limestone",1,"SC","113_2020",0.37593984962406,"nonbiological","nonbiological","nonbiological"
"117","2020","RAN","Turf",51,"SC","117_2020",18.75,"noncalcifying","other.noncalcifying","other.noncalcifying"
"117","2020","RAN","Turf",5,"SC","117_2020",1.83823529411765,"noncalcifying","other.noncalcifying","other.noncalcifying"
"117","2020","RAN","Lobophora",4,"SC","117_2020",1.47058823529412,"noncalcifying","other.noncalcifying","other.noncalcifying"
"117","2020","RAN","Peyssonnelia",43,"SC","117_2020",15.8088235294118,"calcifying","calcifying.algae","other.calcifying.algae"
"117","2020","RAN","CCA",86,"SC","117_2020",31.6176470588235,"calcifying","calcifying.algae","CCA"
"117","2020","RAN","CCA",29,"SC","117_2020",10.6617647058824,"calcifying","calcifying.algae","CCA"
"117","2020","RAN","CCA",1,"SC","117_2020",0.367647058823529,"calcifying","calcifying.algae","CCA"
"117","2020","RAN","Caulerpa",2,"SC","117_2020",0.735294117647059,"noncalcifying","other.noncalcifying","other.noncalcifying"
"117","2020","RAN","A. acuminata",32,"SC","117_2020",11.7647058823529,"calcifying","hard.coral","A.acuminata"
"117","2020","RAN","Montipora spp.",2,"SC","117_2020",0.735294117647059,"calcifying","hard.coral","other.coral"
"117","2020","RAN","P. damicornis",14,"SC","117_2020",5.14705882352941,"calcifying","hard.coral","P.damicornis"
"117","2020","RAN","Pocillopora spp.",1,"SC","117_2020",0.367647058823529,"calcifying","hard.coral","other.coral"
"117","2020","RAN","Corallimorph",2,"SC","117_2020",0.735294117647059,"noncalcifying","Corallimorph","Corallimorph"
"119","2021","CON","Turf",41,"SC","119_2021",11.3888888888889,"noncalcifying","other.noncalcifying","other.noncalcifying"
"119","2021","CON","Turf",57,"SC","119_2021",15.8333333333333,"noncalcifying","other.noncalcifying","other.noncalcifying"
"119","2021","CON","Lobophora",69,"SC","119_2021",19.1666666666667,"noncalcifying","other.noncalcifying","other.noncalcifying"
"119","2021","CON","Peyssonnelia",16,"SC","119_2021",4.44444444444444,"calcifying","calcifying.algae","other.calcifying.algae"
"119","2021","CON","CCA",81,"SC","119_2021",22.5,"calcifying","calcifying.algae","CCA"
"119","2021","CON","CCA",14,"SC","119_2021",3.88888888888889,"calcifying","calcifying.algae","CCA"
"119","2021","CON","Halimeda",1,"SC","119_2021",0.277777777777778,"calcifying","calcifying.algae","other.calcifying.algae"
"119","2021","CON","Dictyota",19,"SC","119_2021",5.27777777777778,"calcifying","calcifying.algae","other.calcifying.algae"
"119","2021","CON","Galaxaura",4,"SC","119_2021",1.11111111111111,"calcifying","calcifying.algae","other.calcifying.algae"
"119","2021","CON","Montipora spp.",1,"SC","119_2021",0.277777777777778,"calcifying","hard.coral","other.coral"
"119","2021","CON","P. damicornis",19,"SC","119_2021",5.27777777777778,"calcifying","hard.coral","P.damicornis"
"119","2021","CON","Pocillopora spp.",6,"SC","119_2021",1.66666666666667,"calcifying","hard.coral","other.coral"
"119","2021","CON","Pocillopora spp.",2,"SC","119_2021",0.555555555555556,"calcifying","hard.coral","other.coral"
"119","2021","CON","Porites massive",19,"SC","119_2021",5.27777777777778,"calcifying","hard.coral","other.coral"
"119","2021","CON","Psammocora sp.",1,"SC","119_2021",0.277777777777778,"calcifying","hard.coral","other.coral"
"119","2021","CON","Sand",10,"SC","119_2021",2.77777777777778,"nonbiological","nonbiological","nonbiological"
"101","2022","REM","Turf",15,"SC","101_2022",3.7593984962406,"noncalcifying","other.noncalcifying","other.noncalcifying"
"101","2022","REM","Turf",1,"SC","101_2022",0.25062656641604,"noncalcifying","other.noncalcifying","other.noncalcifying"
"101","2022","REM","Lobophora",92,"SC","101_2022",23.0576441102757,"noncalcifying","other.noncalcifying","other.noncalcifying"
"101","2022","REM","Peyssonnelia",30,"SC","101_2022",7.5187969924812,"calcifying","calcifying.algae","other.calcifying.algae"
"101","2022","REM","CCA",115,"SC","101_2022",28.8220551378446,"calcifying","calcifying.algae","CCA"
"101","2022","REM","CCA",92,"SC","101_2022",23.0576441102757,"calcifying","calcifying.algae","CCA"
"101","2022","REM","CCA",1,"SC","101_2022",0.25062656641604,"calcifying","calcifying.algae","CCA"
"101","2022","REM","Halimeda",1,"SC","101_2022",0.25062656641604,"calcifying","calcifying.algae","other.calcifying.algae"
"101","2022","REM","Monti_branch",3,"SC","101_2022",0.75187969924812,"calcifying","hard.coral","other.coral"
